"name","dates","confirmed","recovered","dead","old","lock","pass","warn","stop"
"Вологодская область",2020-05-27,75,9,1,NA,TRUE,NA,NA,NA
"Вологодская область",2020-05-28,59,27,0,NA,TRUE,NA,NA,NA
"Вологодская область",2020-05-29,27,17,2,NA,TRUE,NA,NA,NA
"Вологодская область",2020-05-30,22,12,0,NA,TRUE,NA,NA,NA
"Вологодская область",2020-05-31,47,16,0,NA,TRUE,NA,NA,NA
"Вологодская область",2020-06-01,23,9,0,NA,TRUE,NA,NA,NA
"Вологодская область",2020-06-02,27,23,0,NA,TRUE,NA,NA,NA
"Вологодская область",2020-06-03,19,59,4,NA,TRUE,NA,NA,NA
"Вологодская область",2020-06-04,20,27,0,NA,TRUE,NA,NA,NA
"Ярославская область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-17,1,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-18,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-19,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-21,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-25,0,0,0,NA,NA,NA,NA,NA
"Ярославская область",2020-03-26,0,0,0,TRUE,NA,NA,NA,NA
"Ярославская область",2020-03-27,1,0,0,TRUE,NA,NA,NA,NA
"Ярославская область",2020-03-28,0,0,0,TRUE,NA,NA,NA,NA
"Ярославская область",2020-03-29,1,0,0,TRUE,NA,NA,NA,NA
"Ярославская область",2020-03-30,0,0,0,TRUE,NA,NA,NA,NA
"Ярославская область",2020-03-31,0,1,0,TRUE,NA,NA,NA,NA
"Ярославская область",2020-04-01,0,0,0,TRUE,NA,NA,NA,NA
"Ярославская область",2020-04-02,0,0,0,TRUE,NA,NA,NA,NA
"Ярославская область",2020-04-03,0,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-04,2,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-05,1,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-06,0,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-07,5,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-08,0,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-09,2,1,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-10,0,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-11,0,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-12,14,1,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-13,0,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-14,0,3,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-15,12,1,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-16,23,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-17,19,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-18,24,5,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-19,12,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-20,27,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-21,43,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-22,11,5,1,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-23,65,1,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-24,42,1,1,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-25,37,4,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-26,42,0,1,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-27,25,3,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-28,47,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-29,27,17,1,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-04-30,23,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-01,64,20,1,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-02,64,1,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-03,76,35,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-04,79,1,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-05,40,1,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-06,51,27,6,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-07,55,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-08,58,34,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-09,58,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-10,63,0,4,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-11,78,36,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-12,83,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-13,88,9,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-14,87,6,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-15,87,31,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-16,92,55,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-17,97,5,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-18,103,1,1,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-19,109,28,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-20,135,53,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-21,133,34,1,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-22,103,24,1,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-23,115,49,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-24,107,10,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-25,101,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-26,94,66,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-27,82,47,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-28,84,37,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-29,84,45,1,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-30,79,53,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-05-31,77,5,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-06-01,78,0,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-06-02,74,70,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-06-03,72,70,0,TRUE,NA,NA,TRUE,NA
"Ярославская область",2020-06-04,74,55,1,TRUE,NA,NA,TRUE,NA
"Московская область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-08,1,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-11,2,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-13,1,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-14,1,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-15,3,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-16,1,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-17,2,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-18,1,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-19,5,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-20,1,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-21,17,1,0,NA,NA,NA,NA,NA
"Московская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Московская область",2020-03-24,0,1,0,NA,NA,NA,NA,NA
"Московская область",2020-03-25,6,0,0,TRUE,NA,NA,NA,NA
"Московская область",2020-03-26,0,5,0,TRUE,NA,NA,NA,NA
"Московская область",2020-03-27,8,1,0,TRUE,NA,NA,NA,NA
"Московская область",2020-03-28,36,0,0,TRUE,NA,NA,NA,NA
"Московская область",2020-03-29,27,2,0,TRUE,TRUE,NA,NA,NA
"Московская область",2020-03-30,7,0,0,TRUE,TRUE,NA,NA,NA
"Московская область",2020-03-31,0,4,0,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-01,15,3,1,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-02,43,0,1,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-03,34,0,0,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-04,49,13,0,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-05,45,3,0,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-06,82,1,1,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-07,67,13,5,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-08,95,3,2,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-09,199,2,3,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-10,182,14,0,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-11,152,3,1,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-12,278,6,4,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-13,495,0,1,TRUE,TRUE,NA,NA,NA
"Московская область",2020-04-14,460,0,5,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-15,272,0,2,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-16,467,16,7,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-17,472,14,7,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-18,428,21,0,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-19,709,36,9,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-20,578,14,0,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-21,718,3,0,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-22,631,7,7,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-23,688,0,0,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-24,611,49,10,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-25,605,27,3,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-26,576,10,2,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-27,638,14,0,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-28,523,25,3,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-29,686,78,16,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-04-30,793,41,3,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-01,797,28,16,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-02,807,45,0,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-03,822,4,2,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-04,803,19,0,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-05,822,50,16,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-06,829,35,14,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-07,842,158,15,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-08,918,44,19,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-09,1075,217,11,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-10,1133,206,9,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-11,1079,153,14,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-12,1063,193,10,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-13,962,163,7,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-14,918,242,14,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-15,945,481,13,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-16,937,256,9,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-17,907,364,6,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-18,921,273,0,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-19,898,253,3,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-20,903,283,14,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-21,892,384,14,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-22,824,418,13,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-23,846,464,12,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-24,862,357,5,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-25,831,388,11,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-26,817,244,9,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-27,793,288,10,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-28,774,403,21,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-29,773,490,20,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-30,735,387,24,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-05-31,757,371,25,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-06-01,728,331,24,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-06-02,732,387,22,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-06-03,736,502,20,TRUE,TRUE,TRUE,NA,NA
"Московская область",2020-06-04,767,566,19,TRUE,TRUE,TRUE,NA,NA
"Тульская область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-18,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-19,3,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-21,2,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-25,2,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-26,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-27,1,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-28,3,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-29,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-30,1,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-03-31,0,0,0,NA,NA,NA,NA,NA
"Тульская область",2020-04-01,5,3,0,NA,NA,NA,NA,NA
"Тульская область",2020-04-02,0,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-03,0,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-04,2,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-05,10,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-06,10,1,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-07,10,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-08,5,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-09,12,2,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-10,5,1,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-11,0,2,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-12,3,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-13,11,4,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-14,0,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-15,45,4,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-16,44,2,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-17,25,5,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-18,30,1,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-19,58,14,2,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-20,22,2,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-21,75,5,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-22,52,3,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-23,25,4,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-24,44,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-25,73,4,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-26,66,2,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-27,69,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-28,70,0,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-29,90,20,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-04-30,92,17,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-01,82,25,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-02,88,17,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-03,83,5,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-04,75,12,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-05,75,2,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-06,77,30,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-07,85,31,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-08,90,45,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-09,86,3,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-10,89,25,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-11,86,33,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-12,90,9,2,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-13,89,60,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-14,98,89,2,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-15,105,74,2,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-16,101,87,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-17,97,27,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-18,84,19,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-19,92,153,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-20,98,78,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-21,89,106,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-22,91,78,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-23,90,85,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-24,97,11,1,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-25,111,8,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-26,105,101,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-27,104,148,3,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-28,110,107,6,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-29,112,109,3,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-30,107,106,3,TRUE,NA,NA,NA,NA
"Тульская область",2020-05-31,104,24,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-06-01,113,12,0,TRUE,NA,NA,NA,NA
"Тульская область",2020-06-02,106,106,3,TRUE,NA,NA,NA,NA
"Тульская область",2020-06-03,109,116,3,TRUE,NA,NA,NA,NA
"Тульская область",2020-06-04,110,127,2,TRUE,NA,NA,NA,NA
"Липецкая область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-07,3,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-18,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-19,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-20,0,3,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-21,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-24,2,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-25,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-26,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-27,0,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-28,3,0,0,NA,NA,NA,NA,NA
"Липецкая область",2020-03-29,1,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-03-30,1,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-03-31,0,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-01,1,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-02,4,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-03,3,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-04,0,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-05,0,1,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-06,8,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-07,0,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-08,18,1,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-09,4,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-10,7,4,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-11,3,1,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-12,5,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-13,6,0,0,NA,TRUE,NA,NA,NA
"Липецкая область",2020-04-14,5,2,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-15,11,3,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-16,11,7,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-17,12,7,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-18,21,9,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-19,20,10,1,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-20,20,12,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-21,20,0,1,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-22,24,2,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-23,25,0,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-24,25,0,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-25,21,2,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-26,22,0,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-27,24,1,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-28,26,0,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-29,28,2,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-04-30,31,17,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-01,31,5,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-02,35,0,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-03,39,17,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-04,43,3,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-05,47,3,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-06,46,36,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-07,47,0,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-08,49,38,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-09,49,0,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-10,48,0,1,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-11,48,7,0,NA,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-12,47,1,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-13,46,13,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-14,46,27,0,TRUE,TRUE,TRUE,NA,NA
